brand	car_length	car_width	car_height	轴距	前轮距	后轮距
海迅	4435	1710	1430	2540	1423	1424
海迅	4435	1710	1430	2540	1423	1424
海锋	4490	1710	1430	2540	-	-
海锋	4490	1710	1430	2540	-	-
海马3	4466	1730	1474	2607	1464	1460
海马3	4466	1730	1474	2607	1464	1460
海马@3	4553	1737	1510	2600	-	-
海马@3	4553	1737	1510	2600	-	-
海马M3	4553	1737	1495	2600	1470	1470
海马M3	4553	1737	1495	2600	1470	1470
海马M3	4553	1737	1495	2600	1470	1470
海马M3	4553	1737	1495	2600	1470	1470
海马M6	4700	1802	1478	2730	1565	1552
海马M6	4700	1802	1478	2730	1565	1552
海马M6	4700	1802	1478	2730	1565	1552
海马M6	4700	1802	1478	2730	1565	1552
海马M6	4700	1802	1478	2730	1565	1552
海马M8	4845	1830	1475	2800	1572	1572
海马M8	4845	1830	1475	2800	1572	1572
海马M8	4845	1830	1475	2800	1572	1572
海马M8	4845	1830	1475	2800	1572	1572
海马S5	4358	1823	1630	2630	-	-
海马S5	4358	1823	1630	2630	-	-
海马S5	4358	1823	1630	2630	-	-
海马S5	4358	1823	1630	2630	-	-
海马S5	4358	1823	1630	2630	-	-
海马S5	4358	1823	1630	2630	-	-
海马S5	4358	1823	1630	2630	-	-
海马S5	4358	1823	1630	2630	-	-
海马S5	4358	1823	1630	2630	-	-
海马S5	4358	1823	1630	2630	-	-
海马S5	4358	1823	1630	2630	-	-
海马S5	4358	1823	1630	2630	-	-
海马S5	4358	1823	1630	2630	-	-
海马S5青春版	4195	1765	1637	2560	-	-
海马S5青春版	4195	1765	1637	2560	-	-
海马S5青春版	4195	1765	1637	2560	-	-
海马S5青春版	4195	1765	1637	2560	-	-
海马S5青春版	4195	1765	1637	2560	-	-
海马S5青春版	4195	1765	1637	2560	-	-
海马S5青春版	4195	1765	1637	2560	-	-
海马S7	4480	1860	1715	2619	1550	1530
海马S7	4480	1860	1715	2619	1550	1530
海马S7	4480	1860	1715	2619	1550	1530
海马S7	4480	1860	1715	2619	1550	1530
海马V70	4750	1800	1695	2800	-	-
海马V70	4750	1800	1695	2800	-	-
海马V70	4750	1800	1695	2800	-	-
海马V70	4750	1800	1695	2800	-	-
海马V70	4750	1800	1695	2800	-	-
海马V70	4750	1800	1695	2800	-	-
海马V70	4750	1800	1695	2800	-	-
海马V70	4750	1800	1695	2800	-	-
海马V70	4750	1800	1695	2800	-	-
海马V70	4750	1800	1695	2800	-	-
海马V70	4750	1800	1695	2800	-	-
海马V70	4750	1800	1695	2800	-	-
海马V70	4750	1800	1695	2800	-	-
海马爱尚	3662	1540	1502	2332	-	-
海马爱尚	3662	1540	1495	2332	-	-
海马王子	3590	1540	1486	2332	1315	1320
海马王子	3590	1540	1486	2332	1309	1314
海马王子	3590	1540	1518	2332	1309	1314
海马王子	3590	1540	1518	2332	1309	1314
海马骑士	4456	1830	1740	2619	1532	1522
海马骑士	4421	1830	1740	2619	1532	1522
海马骑士	4421	1830	1740	2619	1532	1522
海马骑士	4421	1830	1740	2619	1532	1522
海马骑士	4421	1830	1740	2619	1532	1522
海马骑士	4456	1830	1740	2619	1532	1522
海马骑士	4456	1830	1740	2619	1532	1522
海马骑士	4456	1830	1740	2619	1532	1522
炫丽	3950	1717	1542	2368	1459	1445
炫丽	3950	1717	1542	2368	1459	1445
炫丽	3950	1717	1542	2368	1459	1445
炫丽	3950	1717	1542	2368	1459	1445
焕驰	4300	1700	1460	2570	1509	1515
焕驰	4300	1700	1460	2570	1509	1515
焕驰	4300	1700	1460	2570	1509	1515
焕驰	4300	1700	1460	2570	1509	1515
焕驰	4300	1700	1460	2570	1509	1515
熊猫	3598	1630	1465	2340	-	-
熊猫	3598	1630	1465	2340	-	-
熊猫	3640	1630	1465	2340	-	-
熊猫	3815	1648	1530	2340	-	-
爱丽舍	4427	1748	1476	2652	-	-
爱丽舍	4427	1748	1476	2652	-	-
爱丽舍	4427	1748	1476	2652	-	-
爱丽舍	4427	1748	1476	2652	-	-
爱丽舍	4427	1748	1476	2652	-	-
爱丽舍	4427	1748	1476	2652	-	-
爱丽舍	4427	1748	1476	2652	-	-
爱丽舍	4427	1748	1476	2652	-	-
爱唯欧	4032	1735	1517	2525	1509	1509
爱唯欧	4032	1735	1517	2525	1509	1509
爱唯欧	4032	1735	1517	2525	1509	1509
爱唯欧	4032	1735	1517	2525	1509	1509
爱唯欧	4032	1735	1517	2525	1509	1509
爱唯欧	4032	1735	1517	2525	1509	1509
爱唯欧	4378	1735	1517	2525	1509	1509
爱唯欧	4378	1735	1517	2525	1509	1509
爱唯欧	4378	1735	1517	2525	1509	1509
爱唯欧	4378	1735	1517	2525	1509	1509
爱唯欧	4378	1735	1517	2525	1509	1509
爱唯欧	4378	1735	1517	2525	1509	1509
爱唯欧	4378	1735	1517	2525	1509	1509
爱腾	4465	1890	1740	2740	1570	1570
爱腾	4465	1890	1765	2740	1570	1570
爱腾	4465	1890	1765	2740	1570	1570
爱腾	4465	1890	1740	2740	1570	1570
爱腾	4465	1890	1765	2740	1570	1570
爱腾	4465	1890	1765	2740	1570	1570
爱腾	4465	1890	1765	2740	1570	1570
爱迪尔	3600	1600	1670	2335	1360	1355
爱迪尔	3600	1600	1670	2335	1360	1355
牧马人	4751	1877	1840	2947	1572	1572
牧马人	4751	1877	1840	2947	1572	1572
牧马人	4223	1873	1840	2424	1572	1572
牧马人	4751	1877	1840	2947	1572	1572
牧马人	4751	1877	1840	2947	1572	1572
特拉卡	4710	1860	1790	2750	1530	1530
特拉卡	4710	1860	1790	2750	1530	1530
特锐	3845	1555	1695	2420	1305	1310
特锐	3845	1555	1760	2420	1305	1310
特锐	3845	1555	1760	2420	1305	1310
特锐	3845	1555	1760	2420	1305	1310
特锐	3845	1555	1760	2420	1305	1310
特锐	3845	1555	1760	2420	1305	1310
特锐	3845	1555	1760	2420	1305	1310
猎豹6481	4800	1790	1945	2725	1475	1485
猎豹6481	4800	1790	1945	2725	1475	1485
猎豹CS10	4663	1875	1700	2700	1625	1625
猎豹CS10	4663	1875	1700	2700	1625	1625
猎豹CS10	4663	1875	1700	2700	1625	1625
猎豹CS10	4663	1875	1700	2700	1625	1625
猎豹CS10	4663	1875	1700	2700	1625	1625
猎豹CS10	4663	1875	1700	2700	1625	1625
猎豹CS10	4663	1875	1700	2700	1625	1625
猎豹CS10	4719	1875	1700	2700	1625	1625
猎豹CS10	4663	1875	1700	2700	1625	1625
猎豹CS10	4663	1875	1700	2700	1625	1625
猎豹CS10	4663	1875	1700	2700	1625	1625
猎豹CS10	4663	1875	1700	2700	1625	1625
猎豹CS10	4719	1875	1700	2700	1625	1625
猎豹CS10	4663	1875	1700	2700	1625	1625
猎豹CS10	4663	1875	1700	2700	1625	1625
猎豹CS10	4663	1875	1700	2700	1625	1625
猎豹CS10	4663	1875	1700	2700	1625	1625
猎豹CS10	4719	1875	1700	2700	1625	1625
猎豹CS6	4980	1870	1890	2725	1500	1510
猎豹CS6	4980	1870	1890	2725	1500	1510
猎豹CS6	4980	1870	1890	2725	1500	1510
猎豹CS7	4210	1730	1700	2550	1443	1453
猎豹CS7	4210	1730	1700	2550	1443	1453
猎豹CS7	4210	1730	1700	2550	1443	1453
猎豹CS7	4210	1730	1700	2550	1443	1453
猎豹CS7	4210	1730	1700	2550	1443	1453
猎豹CS7	4210	1730	1700	2550	1443	1453
猎豹CS7	4210	1730	1700	2550	1443	1453
猎豹CS7	4210	1730	1700	2550	1443	1453
猎豹CS9	4315	1840	1650	2600	1577	1571
猎豹CS9	4315	1840	1650	2600	1577	1571
猎豹CS9	4315	1840	1650	2600	1577	1571
猎豹CS9	4315	1840	1650	2600	1577	1571
猎豹CS9	4315	1840	1650	2600	1577	1571
猎豹CS9	4315	1840	1650	2600	1577	1571
猎豹CS9	4315	1840	1650	2600	1577	1571
猎豹CS9	4315	1840	1650	2600	1577	1571
猎豹CS9	4315	1840	1650	2600	1577	1571
猎豹CS9	4315	1840	1650	2600	1577	1571
猎豹CS9	4315	1840	1650	2600	1577	1571
猎豹CS9	4315	1840	1650	2600	1577	1571
猎豹CS9	4315	1840	1650	2600	1577	1571
猎豹CS9	4315	1840	1650	2600	1577	1571
猎豹CS9	4315	1840	1650	2600	1577	1571
猎豹CS9新能源	4315	1840	1650	2600	1577	1571
猎豹CS9新能源	4315	1840	1650	2600	1577	1571
猎豹Q6	4890	1795	1940	2725	1470	1490
猎豹Q6	4890	1795	1940	2725	1470	1490
猎豹Q6	4890	1795	1940	2725	1470	1490
玛莎拉蒂Spyder	4303	1822	1305	2440	1525	1538
玛驰	3779	1666	1527	2450	1470	1475
玛驰	3779	1666	1526	2450	1470	1475
玛驰	3779	1666	1527	2450	1470	1475
玛驰	3779	1666	1526	2450	1470	1475
玛驰	3779	1666	1526	2450	1460	1465
瑞奕	4120	1700	1460	2570	-	-
瑞奕	4120	1700	1460	2570	-	-
瑞奕	4120	1700	1460	2570	-	-
瑞奕	4120	1700	1460	2570	-	-
瑞奕	4120	1700	1460	2570	-	-
瑞纳	4300	1705	1460	2570	-	-
瑞纳	4300	1705	1460	2570	-	-
瑞纳	4300	1705	1460	2570	-	-
瑞纳	4300	1705	1460	2570	-	-
瑞纳	4300	1705	1460	2570	-	-
瑞纳	4300	1705	1460	2570	-	-
瑞纳	4300	1705	1460	2570	-	-
